nsel,atrain,atest,ftrain,ftest,nenhanced,nin,nout
24,0.8753623188405797,0.8604651162790697,0.874756224197756,0.8604462474645029,9,74,2
25,0.8753623188405797,0.8662790697674418,0.874756224197756,0.8662745495723896,9,74,2
26,0.8782608695652174,0.8662790697674418,0.8776182432432433,0.8662745495723896,10,74,2
27,0.881159420289855,0.8662790697674418,0.8804806124259605,0.8662745495723896,11,74,2
28,0.881159420289855,0.8604651162790697,0.8804806124259605,0.8604651162790697,11,74,2
29,0.8840579710144928,0.8662790697674418,0.8834459459459459,0.8662745495723896,11,74,2
30,0.881159420289855,0.8604651162790697,0.8804806124259605,0.8604651162790697,11,74,2
31,0.881159420289855,0.8604651162790697,0.8804806124259605,0.8604651162790697,11,74,2
32,0.881159420289855,0.8604651162790697,0.8804806124259605,0.8604651162790697,11,74,2
33,0.881159420289855,0.8662790697674418,0.8803714447611235,0.8662745495723896,11,74,2
34,0.881159420289855,0.8662790697674418,0.8804806124259605,0.8662745495723896,11,74,2
35,0.8782608695652174,0.8604651162790697,0.8776182432432433,0.8604462474645029,12,74,2
36,0.8782608695652174,0.8604651162790697,0.8776182432432433,0.8604462474645029,13,74,2
37,0.881159420289855,0.8604651162790697,0.8805815160955348,0.8604462474645029,13,74,2
38,0.8840579710144928,0.8662790697674418,0.8834459459459459,0.8662745495723896,13,74,2
39,0.881159420289855,0.8662790697674418,0.8804806124259605,0.8662745495723896,13,74,2
40,0.8782608695652174,0.8662790697674418,0.8776182432432433,0.8662745495723896,14,74,2
41,0.8753623188405797,0.8662790697674418,0.8746503983979586,0.8662745495723896,15,74,2
42,0.8753623188405797,0.8662790697674418,0.8746503983979586,0.8662745495723896,16,74,2
43,0.8782608695652174,0.8662790697674418,0.8776182432432433,0.8662745495723896,16,74,2
44,0.8782608695652174,0.8662790697674418,0.8776182432432433,0.8662745495723896,16,74,2
45,0.8782608695652174,0.8604651162790697,0.8776182432432433,0.8604462474645029,17,74,2
46,0.8782608695652174,0.8604651162790697,0.8776182432432433,0.8604462474645029,18,74,2
47,0.8840579710144928,0.8662790697674418,0.8833434773787787,0.8662745495723896,18,74,2
48,0.8840579710144928,0.8662790697674418,0.8833434773787787,0.8662745495723896,18,74,2
49,0.8840579710144928,0.8604651162790697,0.8832329249306167,0.8604462474645029,19,74,2
50,0.8840579710144928,0.8604651162790697,0.8832329249306167,0.8604462474645029,20,74,2
51,0.8840579710144928,0.8604651162790697,0.8832329249306167,0.8604462474645029,21,74,2
52,0.8840579710144928,0.8604651162790697,0.8832329249306167,0.8604462474645029,21,74,2
53,0.8840579710144928,0.8604651162790697,0.8832329249306167,0.8604462474645029,22,74,2
54,0.8840579710144928,0.8604651162790697,0.8832329249306167,0.8604462474645029,22,74,2
55,0.8840579710144928,0.8604651162790697,0.8831142431223743,0.8604462474645029,22,74,2
56,0.8869565217391304,0.8604651162790697,0.886095238095238,0.8604462474645029,23,74,2
57,0.8869565217391304,0.8604651162790697,0.886095238095238,0.8604462474645029,24,74,2
58,0.8869565217391304,0.8604651162790697,0.886095238095238,0.8604462474645029,24,74,2
59,0.8927536231884058,0.8546511627906976,0.8918229506529606,0.8546069315300084,24,74,2
60,0.8927536231884058,0.8546511627906976,0.8918229506529606,0.8546069315300084,24,74,2
61,0.8898550724637682,0.8546511627906976,0.8889585309662555,0.8546069315300084,24,74,2
62,0.8927536231884058,0.8546511627906976,0.8918229506529606,0.8546069315300084,25,74,2
63,0.8898550724637682,0.8546511627906976,0.8889585309662555,0.8546069315300084,25,74,2
64,0.8869565217391304,0.8546511627906976,0.886095238095238,0.8546069315300084,25,74,2
65,0.8869565217391304,0.8546511627906976,0.886095238095238,0.8546069315300084,25,74,2
66,0.8840579710144928,0.8430232558139535,0.8832329249306167,0.8429754860524091,25,74,2
