lambda,run,dataset,nin,nout,ftrain,ftest,atrain,atest
0.1,22,covtype,79,7,0.6428631604521116,0.4633193550691174,0.8833333333333333,0.7372175605650104
0.1,23,covtype,79,7,0.6385923323398061,0.4524724966650579,0.8831569664902998,0.7376962937633164
0.1,24,covtype,79,7,0.6539870717648952,0.510925617262642,0.8807760141093475,0.7346923744640556
0.1,25,covtype,79,7,0.6475029919480819,0.48845590964754165,0.8787477954144621,0.7394849672514927
0.1,26,covtype,79,7,0.6465133774942932,0.46071826574479824,0.8814814814814815,0.7317515848173186
0.1,27,covtype,79,7,0.6524866312945007,0.507111324431857,0.8831569664902998,0.7381802877659994
0.1,28,covtype,79,7,0.6436725979736925,0.5006459606415542,0.8835978835978836,0.7425467553989005
0.1,29,covtype,79,7,0.6503694077966122,0.47581126786647926,0.8830687830687831,0.7411105558039824
0.1,30,covtype,79,7,0.6419234872278201,0.47307281820413577,0.8853615520282186,0.7357287529263224
0.1,1,madelon,525,2,0.7409989639958561,0.5781915588294955,0.741,0.5783333333333334
0.1,2,madelon,525,2,0.737995807932927,0.5749043534795328,0.738,0.575
0.1,3,madelon,525,2,0.7264917263747228,0.5664306122222098,0.7265,0.5666666666666667
0.1,4,madelon,525,2,0.7299975699781298,0.5815260129098947,0.73,0.5816666666666667
0.1,5,madelon,525,2,0.7299932498312458,0.5730297100160113,0.73,0.5733333333333334
0.1,6,madelon,525,2,0.734499402623656,0.5847404627892432,0.7345,0.585
0.1,7,madelon,525,2,0.7414947652689967,0.5697657613589622,0.7415,0.57
0.1,8,madelon,525,2,0.7319903516526596,0.5816655046264018,0.732,0.5816666666666667
0.1,9,madelon,525,2,0.7314886553956905,0.5733143695275345,0.7315,0.5733333333333334
0.1,10,madelon,525,2,0.7354967598353079,0.5616557080593682,0.7355,0.5616666666666666
0.1,11,madelon,525,2,0.7324886976474756,0.5883047433849573,0.7325,0.5883333333333334
0.1,12,madelon,525,2,0.7324993981236458,0.5781915588294955,0.7325,0.5783333333333334
0.1,13,madelon,525,2,0.7304966985845577,0.5749704840613932,0.7305,0.575
0.1,14,madelon,525,2,0.7324983281145507,0.5649987916633101,0.7325,0.565
0.1,15,madelon,525,2,0.7309975789782108,0.5699235419630156,0.731,0.57
0.1,16,madelon,525,2,0.7289902436487714,0.5815260129098947,0.729,0.5816666666666667
0.1,17,madelon,525,2,0.7314983218645117,0.5732574679943101,0.7315,0.5733333333333334
0.1,18,madelon,525,2,0.7354967598353079,0.5665462628507918,0.7355,0.5666666666666667
0.1,19,madelon,525,2,0.7324993981236458,0.57995799579958,0.7325,0.58
0.1,20,madelon,525,2,0.7294993913736305,0.5615680194710476,0.7295,0.5616666666666666
0.1,21,madelon,525,2,0.7324983281145507,0.5699952221691351,0.7325,0.57
0.1,22,madelon,525,2,0.7314983218645117,0.5731625983726825,0.7315,0.5733333333333334
0.1,23,madelon,525,2,0.743446059534017,0.5832175604334537,0.7435,0.5833333333333334
0.1,24,madelon,525,2,0.7334994003736508,0.5697657613589622,0.7335,0.57
0.1,25,madelon,525,2,0.726998907995632,0.5681881965882978,0.727,0.5683333333333334
0.1,26,madelon,525,2,0.7374967843356081,0.5865012671735361,0.7375,0.5866666666666667
0.1,27,madelon,525,2,0.7329903876539555,0.5682361864752903,0.733,0.5683333333333334
0.1,28,madelon,525,2,0.7364999341249836,0.571322533923066,0.7365,0.5716666666666667
0.1,29,madelon,525,2,0.7314848960254015,0.5683321342559284,0.7315,0.5683333333333334
0.1,30,madelon,525,2,0.7324983281145507,0.5532539118065434,0.7325,0.5533333333333333
0.1,1,optdigits,89,10,0.9451763404043476,0.9287709500534774,0.9981689772430029,0.9961046188091264
0.1,2,optdigits,89,10,0.9424117870186954,0.9193421753521409,0.9979074025634319,0.9944351697273233
0.1,3,optdigits,89,10,0.9485507134519435,0.9273253529026478,0.9973842532042898,0.996661101836394
0.1,4,optdigits,89,10,0.9490371117214602,0.9273930614446524,0.9976458278838608,0.9955481357818586
0.1,5,optdigits,89,10,0.9460798814730612,0.9242707028914801,0.9965995291655768,0.996661101836394
0.1,6,optdigits,89,10,0.9508697341861566,0.922296100285797,0.9973842532042898,0.9961046188091264
0.1,7,optdigits,89,10,0.9508317843606428,0.9371441976621584,0.9973842532042898,0.9961046188091264
0.1,8,optdigits,89,10,0.949583112984236,0.9125975232404062,0.9971226785247188,0.994991652754591
0.1,9,optdigits,89,10,0.9484501802954147,0.922794201711205,0.9973842532042898,0.9955481357818586
0.1,10,optdigits,89,10,0.9532127483342483,0.9200485684668817,0.9979074025634319,0.9961046188091264
0.1,11,optdigits,89,10,0.9518989731013583,0.9267546320279753,0.9971226785247188,0.9955481357818586
0.1,12,optdigits,89,10,0.9513607135719907,0.9269045101900426,0.9976458278838608,0.9944351697273233
0.1,13,optdigits,89,10,0.9536330452239772,0.9251009101717262,0.9968611038451478,0.994991652754591
0.1,14,optdigits,89,10,0.9534015087723618,0.923707974543392,0.9971226785247188,0.9955481357818586
0.1,15,optdigits,89,10,0.9553339272212342,0.9221880137248195,0.9971226785247188,0.9977740678909294
0.1,16,optdigits,89,10,0.9520990076145844,0.9299617326175337,0.9971226785247188,0.9955481357818586
0.1,17,optdigits,89,10,0.9460501534774262,0.9182919128310054,0.9979074025634319,0.9955481357818586
0.1,18,optdigits,89,10,0.9570536085703335,0.9322865665683763,0.9979074025634319,0.9961046188091264
0.1,19,optdigits,89,10,0.9523916450742282,0.9230456171280201,0.9979074025634319,0.994991652754591
0.1,20,optdigits,89,10,0.9472172682195726,0.924405966453407,0.9981689772430029,0.994991652754591
0.1,21,optdigits,89,10,0.9492873838947549,0.9205535550953862,0.9984305519225739,0.9955481357818586
0.1,22,optdigits,89,10,0.9489656708787322,0.9299141477902525,0.9973842532042898,0.993322203672788
0.1,23,optdigits,89,10,0.9519752410177112,0.9284247367412565,0.9950300810881507,0.9938786867000556
0.1,24,optdigits,89,10,0.9513437351205388,0.9269389038298858,0.9971226785247188,0.998330550918197
0.1,25,optdigits,89,10,0.9516109848968293,0.9237821526927432,0.9973842532042898,0.996661101836394
0.1,26,optdigits,89,10,0.9485595708196426,0.9221218688954371,0.9973842532042898,0.994991652754591
0.1,27,optdigits,89,10,0.9557532667207453,0.9290588796576283,0.9984305519225739,0.9972175848636616
0.1,28,optdigits,89,10,0.9508921285532308,0.9145826252954198,0.9981689772430029,0.996661101836394
0.1,29,optdigits,89,10,0.9547890989696223,0.9235597537922299,0.9976458278838608,0.9944351697273233
0.1,30,optdigits,89,10,0.9474032795715166,0.9236775495551963,0.9960763798064347,0.993322203672788
0.1,1,page-blocks,35,5,0.5454497183535054,0.5799175331278317,0.9456760048721072,0.9473684210526315
0.1,1,page-blocks,35,5,0.525690422648335,0.5528725428027901,0.9468940316686967,0.9422514619883041
0.1,1,page-blocks,35,5,0.5923702680845537,0.5547653793380927,0.9447015834348356,0.9502923976608187
0.1,1,page-blocks,35,5,0.5330888904142489,0.5071757450355413,0.9480994152046783,0.9408327246165084
0.1,2,page-blocks,35,5,0.5422300439749727,0.5731115017579106,0.9451887941534713,0.9466374269005848
0.1,2,page-blocks,35,5,0.5113829475494869,0.5159652784067223,0.9449451887941535,0.9415204678362573
0.1,2,page-blocks,35,5,0.5953249462627932,0.5071184427772788,0.9437271619975639,0.9495614035087719
0.1,2,page-blocks,35,5,0.5344722559465459,0.4665608291832415,0.9480994152046783,0.9386413440467495
0.1,3,page-blocks,35,5,0.4806500733904417,0.47313620084924307,0.9437271619975639,0.9451754385964912
0.1,3,page-blocks,35,5,0.47499973286650754,0.45507754619985585,0.9439707673568819,0.9385964912280702
0.1,3,page-blocks,35,5,0.49440064749805634,0.4518297947749236,0.9429963459196102,0.945906432748538
0.1,3,page-blocks,35,5,0.4642392097236189,0.3790329542892117,0.9446881091617934,0.9393718042366691
0.1,4,page-blocks,35,5,0.465894602046106,0.48937302927827203,0.943483556638246,0.945906432748538
0.1,4,page-blocks,35,5,0.4796595054086743,0.5099193192073186,0.9451887941534713,0.939327485380117
0.1,4,page-blocks,35,5,0.49462135671398055,0.49748976944379725,0.9412911084043849,0.9532163742690059
0.1,4,page-blocks,35,5,0.49233486795522036,0.3956206649150672,0.9463937621832359,0.9342585829072315
0.1,5,page-blocks,35,5,0.5882115893028562,0.5846323125071393,0.9476248477466505,0.9502923976608187
0.1,5,page-blocks,35,5,0.5193686372068539,0.5182324356807866,0.9490864799025579,0.9415204678362573
0.1,5,page-blocks,35,5,0.5765686152855933,0.5532008492877591,0.9459196102314251,0.9539473684210527
0.1,5,page-blocks,35,5,0.5761586937527493,0.46760008200052516,0.9498050682261209,0.9401022644265887
0.1,6,page-blocks,35,5,0.5105103837443463,0.501626387923506,0.9488428745432399,0.9480994152046783
0.1,6,page-blocks,35,5,0.502915659892964,0.5077715037600538,0.9488428745432399,0.9415204678362573
0.1,6,page-blocks,35,5,0.5215888493639288,0.5175544123466561,0.9466504263093788,0.9554093567251462
0.1,6,page-blocks,35,5,0.5113966835938906,0.4507291308474203,0.9485867446393762,0.9444850255661067
0.1,7,page-blocks,35,5,0.45537029411379165,0.48269735697145233,0.9454323995127892,0.9495614035087719
0.1,7,page-blocks,35,5,0.4730891400184235,0.4518374434265041,0.948599269183922,0.9407894736842105
0.1,7,page-blocks,35,5,0.46846179055141013,0.47710177876030724,0.9442143727161998,0.9539473684210527
0.1,7,page-blocks,35,5,0.481265496017196,0.3985483716118565,0.9478557504873294,0.9393718042366691
0.1,8,page-blocks,35,5,0.5029580240554874,0.5115142733272873,0.9417783191230207,0.9466374269005848
0.1,8,page-blocks,35,5,0.49849077420623555,0.5068530365659777,0.9451887941534713,0.9364035087719298
0.1,8,page-blocks,35,5,0.5185185990523218,0.5405097466635929,0.9425091352009745,0.9480994152046783
0.1,8,page-blocks,35,5,0.5062556168664528,0.43844720201442594,0.9446881091617934,0.9379108838568299
0.1,9,page-blocks,35,5,0.5185359105127711,0.5288730896823779,0.9471376370280146,0.9488304093567251
0.1,9,page-blocks,35,5,0.5071788996070083,0.5293771717351339,0.9488428745432399,0.9407894736842105
0.1,9,page-blocks,35,5,0.5326497481254938,0.5330070649666367,0.9437271619975639,0.9539473684210527
0.1,9,page-blocks,35,5,0.5245683427586377,0.44353096023027555,0.9495614035087719,0.9386413440467495
0.1,10,page-blocks,35,5,0.5699231150142714,0.5447340344312701,0.9449451887941535,0.9451754385964912
0.1,10,page-blocks,35,5,0.5469019471451473,0.5116362003130849,0.9442143727161998,0.9415204678362573
0.1,10,page-blocks,35,5,0.5888075302650453,0.542970611286012,0.9420219244823386,0.9488304093567251
0.1,10,page-blocks,35,5,0.5330269157898624,0.4517267961018737,0.946150097465887,0.9386413440467495
0.1,11,page-blocks,35,5,0.4658983298461827,0.4970800336833053,0.9447015834348356,0.9473684210526315
0.1,11,page-blocks,35,5,0.49035452327422446,0.47826553080266443,0.9481120584652862,0.9407894736842105
0.1,11,page-blocks,35,5,0.5053557361608026,0.48796957089495585,0.9439707673568819,0.9502923976608187
0.1,11,page-blocks,35,5,0.47240087682000526,0.41749737030689865,0.9473684210526315,0.9408327246165084
0.1,12,page-blocks,35,5,0.5389517769283998,0.5790794650594697,0.943483556638246,0.9466374269005848
0.1,12,page-blocks,35,5,0.5460069572728831,0.5238481161849898,0.9468940316686967,0.9385964912280702
0.1,12,page-blocks,35,5,0.6176783757734823,0.5633921219634266,0.9442143727161998,0.9510233918128655
0.1,12,page-blocks,35,5,0.5635874485155523,0.45132142021669985,0.9471247563352827,0.9379108838568299
0.1,13,page-blocks,35,5,0.46380604437057427,0.4998106045806255,0.9466504263093788,0.9480994152046783
0.1,13,page-blocks,35,5,0.46528765489581037,0.4685883570082347,0.9478684531059683,0.9422514619883041
0.1,13,page-blocks,35,5,0.49493392076230125,0.4493747023142235,0.9439707673568819,0.9554093567251462
0.1,13,page-blocks,35,5,0.49047218257756925,0.4103582561043189,0.9490740740740741,0.9364499634769905
0.1,14,page-blocks,35,5,0.5311450370696044,0.5124773599711565,0.951278928136419,0.9480994152046783
0.1,14,page-blocks,35,5,0.5044920985870324,0.5562766455648436,0.9505481120584652,0.9415204678362573
0.1,14,page-blocks,35,5,0.5510657668666638,0.5043105393816295,0.9476248477466505,0.9590643274853801
0.1,14,page-blocks,35,5,0.5467975449337874,0.42276218831181217,0.9512670565302144,0.9430241051862673
0.1,15,page-blocks,35,5,0.508713574309358,0.5085866629885736,0.9444579780755177,0.9466374269005848
0.1,15,page-blocks,35,5,0.48792774959611834,0.5372542912980274,0.9454323995127892,0.9429824561403509
0.1,15,page-blocks,35,5,0.5062705398728797,0.5127365641868974,0.9425091352009745,0.9510233918128655
0.1,15,page-blocks,35,5,0.5332073041485559,0.42091984774701025,0.9483430799220273,0.9393718042366691
0.1,16,page-blocks,35,5,0.573793532593596,0.565354918348486,0.9454323995127892,0.9473684210526315
0.1,16,page-blocks,35,5,0.5547779385120281,0.5258576796378227,0.9464068209500609,0.9407894736842105
0.1,16,page-blocks,35,5,0.5665083483319536,0.5665152697181167,0.9444579780755177,0.9539473684210527
0.1,16,page-blocks,35,5,0.5550441556201358,0.45403641349964985,0.9471247563352827,0.9401022644265887
0.1,17,page-blocks,35,5,0.5060194894845004,0.4879652441919321,0.9447015834348356,0.9444444444444444
0.1,17,page-blocks,35,5,0.5149522341299531,0.49941285647394584,0.9454323995127892,0.9407894736842105
0.1,17,page-blocks,35,5,0.5284648777315935,0.5209283025749625,0.9437271619975639,0.9495614035087719
0.1,17,page-blocks,35,5,0.4805876060256046,0.40970365745974424,0.9451754385964912,0.9401022644265887
0.1,18,page-blocks,35,5,0.5141586089870833,0.4836672769784382,0.9454323995127892,0.9451754385964912
0.1,18,page-blocks,35,5,0.45249195332498243,0.4638794001669401,0.9454323995127892,0.9429824561403509
0.1,18,page-blocks,35,5,0.5292083464230088,0.49750279578546464,0.943483556638246,0.9517543859649122
